Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW],Age dependency ratio (% of working-age population) [SP.POP.DPND],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD]
2017,YR2017,Zimbabwe,ZWE,98.265,..,0.663069149889218,..,..,..,12523831406.1,3.706,307187738.788,17584890936.6523,4.08026390333053,2070,2.58586852030626,90,6,60.709,1.59234042553192,95.5325572,56.2,-59918,725840026.855469,1729883817.47582,38.1313196329327,14751101,34.2,30.4,..,98.5450973510742,..,61,15.4703317373625,1.86076471544313,83.1012858088352,1421.24076910146
2018,YR2018,Afghanistan,AFG,88.431,58.8,0.299082634225993,..,..,..,2678760424.2,5.002,119435105.715177,18053222734.8881,1.18922812838036,2140,0,71,..,63.081,1.00674585570556,59.90264778,62.2,-47205,3792489990.23438,803546453.786557,56.2482314520951,36686784,..,..,19.1,107.780532836914,57.0392990112305,8.5,3.32380000211032,3.85083283346822,89.0914511265535,553.973308908649
2018,YR2018,Bangladesh,BGD,78.359,52.7,0.586157624560863,..,..,..,57125459320.6,2.04,2421626238.43717,321379127909.353,7.31940777981607,5460,..,97,..,72.567,1.15395753464462,98.83168698,32.2,-323380,3044760009.76563,15566241930.3078,1257.46299454559,163683958,..,..,21.9,112.427696228027,67.4213714599609,19.5,6.79539373258512,3.29692508575707,50.1893369396499,1460.30422758178
2018,YR2018,Bhutan,BTN,21.632,96.2,1.90828976926791,..,..,..,2551977085,1.569,2649454.31118453,2583335723.83252,3.50187183723874,11180,..,97,..,71.129,..,92.31829061,29.6,291,107919998.168945,58148515.7992805,19.981541688516,762096,..,..,..,99.2878646850586,87.5288467407227,12,10.6261511840758,2.5833050037859,44.8967408043988,3079.1439631488
2018,YR2018,India,IND,19.275,..,1.79559529858433,..,..,..,521175685410,2.177,42117450737.2644,2702929641707.38,6.45385134074191,6520,9.04035571931841,93,8.1,70.71,2.42428452604417,85.90350833,36.4,-561563,2461989990.23438,78790170928.6742,460.44931739983,1369003306,11.1,..,..,97.5932998657227,73.1147613525391,16.5,11.3976479343618,2.35916997461045,50.0189279816183,1891.13843543192
2018,YR2018,Maldives,MDV,8.979,..,3.62648491704066,63.4844288569374,..,..,2322853758.2,1.784,575658028.152192,5404344159.49959,8.66800619702575,18750,..,99,..,80.013,..,175.1750865,7.6,10578,131429992.675781,4217838.30868709,1632.52666666667,489758,..,..,..,96.5892333984375,76.4182586669922,12,12.1908487321284,4.68050920340001,35.6197006031136,10453.6355280567
2018,YR2018,Nepal,NPL,67.469,..,0.531081943087649,..,..,..,5510938186.4,2.104,68261793.9439987,33111525183.2178,7.62237610397935,3830,0.63057636781078,91,..,68.979,1.34998219265679,137.4358818,30.6,-81130,1452369995.11719,8286629516.1521,198.860913847227,28506712,..,..,..,..,..,18.5,7.22410958183493,3.20839394800645,59.4412402748366,1006.60690911452
2018,YR2018,Pakistan,PAK,44.908,69.3,0.850427079681196,..,..,..,100199117658,3.685,1737000000,356128166704.921,6.15170261099519,5160,2.16975283666106,79,9.6,66.482,3.26735900701032,70.07944774,69.6,-1309609,1386989990.23438,21193000000,285.039797374429,219731479,4.9,21.9,23.1,82.0333099365234,37.74951171875,16.5,19.4480422090582,2.149966084399,72.1333561474625,1612.83535268155
2018,YR2018,Sri Lanka,LKA,15.892,..,1.00093677895708,..,..,..,52919692662.2,2.031,1614044009.22884,94493871200.7869,2.31008425192161,13730,..,99,..,75.748,1.73469354853576,140.3243174,7.6,-97100,-247259994.506836,7043039552.3926,350.284495021337,21670000,..,..,..,97.2796020507812,96.1318817138672,9,36.053792456664,1.25507424249363,52.2332305823423,4495.71046284418
2018,YR2018,Albania,ALB,15.58,99.8,1.85464154039805,58.4957456252221,..,..,9651086366.7,1.44,1204383363.60476,15156424015.1977,4.01934561695576,13480,0.0447019828200661,94,7.9,79.184,1.16054478505068,94.36446759,9.3,-9106,344519989.013672,1458210055.85311,104.612262773723,2866376,0,23,..,107.403678894043,99.8547897338867,4.5,20.6917492884079,1.31716210445698,46.9149337482907,4431.55559506989
2018,YR2018,Argentina,ARG,51.029,99.5,3.97565074444479,..,..,..,277827089406.2,2.039,11716769818.7543,524819892360.176,-2.61739646282038,22460,5.40298410981277,94,5,76.999,0.732300347538541,131.9371685,9.5,4690,73220001.2207031,522441503.008565,16.2585100979651,44494502,0.8,32,2,111.545608520508,109.696998596191,11,51.5485845475577,1.14760215897919,55.4071736223346,13105.397163317
2018,YR2018,Armenia,ARM,19.533,..,2.01377938113001,62.361391610247,..,..,10725730268.9,1.572,266855048.832037,12457940694.7395,5.19999999965324,13770,7.05559836933075,95,8.1,75.064,4.11988615256896,126.1831509,12.4,-25835,141820007.324219,1487814907.95282,99.6331928345627,2836557,1.3,..,..,100.061309814453,88.5765686035156,4,28.5621462576129,-0.467403784898344,46.68927940889,4215.89939440524
2018,YR2018,Azerbaijan,AZE,45.088,99.39,3.29264124897847,13.1328229332882,..,..,16583157327.6,1.73,1402998000,47112470051.7701,1.49999999999999,13850,4.34552506108911,96,..,72.76,3.56240123412697,101.8436601,21.5,1583,87419998.1689453,1225790000,120.25759188908,9939771,..,..,..,99.7220993041992,94.4800796508789,3.5,9.94885606351954,1.47340015238086,43.9618761592168,5262.36870473368
2018,YR2018,Belarus,BLR,11.596,..,6.27957941620664,40.464602977518,..,..,38767563257,1.448,1426500000,60031173807.7196,3.14963949909348,18730,4.05182755475308,98,10.1,74.1756097560976,1.18226172889567,119.8449004,3.4,15731,119169998.168945,1445800000,46.5010592176569,9438785,0,5.6,..,96.7058029174805,95.4997177124023,9,13.3189514000796,0.37445941037949,48.3890639532288,6165.95788671048
2018,YR2018,Belize,BLZ,72.062,94.8,1.64892976606136,..,..,..,1348898447.4,2.345,122041646.954707,2292787335.62452,1.05559823069711,8320,0.0665460206063414,97,..,73.703,1.00824449263405,64.46818089,13,1185,33830001.8310547,92512738.7840346,16.7499342393687,382066,..,..,..,113.662620544434,86.3165817260742,48,10.5260465943405,2.21794020548771,52.6670156356763,5699.06280152249
2018,YR2018,Bosnia and Herzegovina,BIH,10.493,99.9,6.65145351838121,59.8817709824797,..,..,12935844519.7,1.384,601783317.146819,20484053868.9246,3.82749920546897,14720,5.25473159863032,68,..,77.093,0.852548557100982,101.7919614,6,-29154,356070007.324219,2262876954.49906,66.40876953125,3400129,..,..,..,90.6376724243164,86.1026916503906,80,15.074132207509,-0.398803329244801,46.256701744002,5339.47706826984
2018,YR2018,Botswana,BWA,48.812,..,3.28847103849256,..,..,..,1782037130.2,2.903,285955061.932015,17031943186.1353,4.18809355373698,13900,0.610436318130109,97,..,65.422,2.92475944543875,137.9300386,39,3819,85849998.4741211,44309897.4026306,4.32553244049195,2451409,..,..,..,..,..,48,2.37922094452262,3.12278821519036,58.7479075128787,6418.70635422259
2018,YR2018,Brazil,BRA,53.436,98.8,2.06426147881772,..,..,..,557765380774.6,1.749,78162724370.35,1916933898038.36,1.783666761634,14550,14.7439120323979,92,3.1,75.109,1.46967772350671,99.64002652,15.2,67934,444980010.986328,2933489276.49,25.1451389902538,210166592,5.3,..,..,108.623291015625,105.00707244873,20.1,33.3092941558599,1.09455847667219,43.1545346628714,8553.86590205122
2018,YR2018,Bulgaria,BGR,39.209,..,5.82177716644055,..,..,..,40103456193.4,1.56,1809860000,66370132238.3914,2.69490655338835,22260,10.3687023369044,93,5.7,74.9634146341464,1.44865090451425,117.8397093,7,-12115,..,2408230000,64.7110998526161,7025037,0.9,22.6,..,93.6309509277344,95.3189697265625,23,15.1559009936963,-0.269102082353336,55.4383326831878,7862.86182980047
2018,YR2018,Burkina Faso,BFA,115.166,..,0.252428280421403,..,..,..,10621434777.5,5.069,268414907.946195,15890066221.2882,6.60456906812341,2030,5.88092859304184,88,6.3,60.047,1.90502213517644,94.83338248,91.3,-23971,1187560058.59375,455650092.233639,74.5348062865497,20392723,31.2,41.4,17.7,91.7203674316406,39.8208885192871,13,63.1476343836952,4.88576388054275,90.6765983535932,696.044570830807
2018,YR2018,Burundi,BDI,56.272,..,0.057850230113233,..,..,..,585666019,5.38,983747.12499426,2667182199.51333,1.60993542127714,760,25.9363119662271,88,..,61.688,2.14941956621913,54.97002994,59.1,68145,451420013.427734,48328631.779466,447.565109034268,11493472,..,..,29.6,107.725219726562,47.8539505004883,5,9.93248139936809,5.51713536918776,99.724814037473,274.131908470855
2018,YR2018,Central African Republic,CAF,162.886,..,0.0449675942827757,..,..,..,784431039.9,6.037,18003535.4551,2220979146.11241,3.78944359275462,940,29.0193180633593,41,..,54.369,1.34036392144962,25.10924907,108.8,-53083,641049987.792969,..,8.17807955311567,5094780,..,..,19.7,..,..,22,..,2.87577015547576,103.896002545308,378.263077805926
2018,YR2018,Chad,TCD,144.658,..,0.0998063984014571,..,..,..,3180873066.1,6.464,460890507.65,11239167898.3395,2.37403780037786,1580,..,42,7.1,52.825,2.29501121325841,44.75798518,118,46664,875299987.792969,..,12.3921616899619,15604210,30.9,42.3,24.7,87.7207489013672,20.7695808410645,58,5.68293597311804,4.25364266040628,100.434890617759,653.349761493496
2018,YR2018,China,CHN,13.325,..,7.53319313353674,..,..,..,1961562462976.8,1.554,235365050036.341,13894907857925.9,6.74977383251148,15430,31.5450983818224,99,6.5,77.744,1.67357820944542,116.3882038,8.6,-296674,-705270019.53125,24305605210.61,149.417194545073,1402760000,0.4,1.7,..,98.1703567504883,..,8.6,8.25271896595969,2.50340050353808,42.5935563885368,9619.20947506207
2018,YR2018,Colombia,COL,63.885,98.4,1.61039151744768,..,..,..,133285356229.2,1.787,11298692773.8486,334198218100.719,2.56432428277704,14790,7.22137143140895,95,4,76.748,3.0332327385044,130.9211763,14.1,494364,1780949951.17188,6675079294.04126,44.4136647138351,49276961,4.5,..,..,111.699180603027,100.373336791992,11,40.8006519872279,2.30743844872299,44.404854717061,6320.99074757592
2018,YR2018,"Congo, Dem. Rep.",COD,111.573,85.2,0.0323112350811435,..,..,..,5826110288.1,6.302,1407563588.42423,47568210009.8172,5.82112109969025,1030,0.246252589446654,64,..,59.942,0.623912514687135,41.87818082,87.2,-124242,2514100097.65625,1822706175.76018,38.4143953596083,87087355,..,..,..,113.982978820801,..,7,2.0184577223502,4.58595498235969,97.5312650523214,489.382374635897
2018,YR2018,Costa Rica,CRI,51.147,98.5,1.62012119663525,79.9377214914048,..,..,28369279758.1,1.709,3014543618.02812,62420164991.5374,2.61590440285156,20010,18.4668701932621,94,4.3,79.484,..,168.5386493,8.4,4198,99430000.3051758,533509663.136669,98.7217783000392,5040734,1.5,22.9,2.9,108.677192687988,128.475006103516,23,15.5066994441108,1.92258852809582,45.207022387432,12470.9574208108
2018,YR2018,Cuba,CUB,53.938,99.9,2.35469857464228,..,..,..,..,1.631,..,100050036096.123,2.24794854086232,..,11.4588902922055,99,..,77.496,2.87620737245072,47.43291193,5.3,-14219,749780029.296875,..,109.135298651252,11328244,..,..,..,101.155838012695,100.185363769531,..,..,0.00590144146030912,45.1125238326302,8047.94103064616
2018,YR2018,Dominica,DMA,39.348,100,2.33398754641854,..,..,..,278303809,1.617,78283172.0287841,554770370.37037,3.54758441831531,12150,5.33180863920164,84,..,73.59,..,108.4675882,34.5,194,26940000.5340576,42141418.3715478,94.4306666666667,70823,..,..,..,..,..,12,20.2734500945848,1.02288262983619,42.5239475167029,7586.64614100055
2018,YR2018,Dominican Republic,DOM,83.874,99.7,2.35622376638923,47.750173933837,..,..,31864082651.9,2.381,2744500000,85555390139.118,6.98252758458058,17130,6.39815706280082,91,5.8,73.232,0.693991110098086,83.02096599,34.8,-29944,89300003.0517578,6817700000,222.842703374043,10765531,0.8,22.8,..,105.69864654541,79.9386901855469,16.5,14.2572261129118,2.09275938343117,53.1988883133442,7894.95519223748
2018,YR2018,Ecuador,ECU,71.383,95.9225117354922,2.36682982605683,40.4696043014184,..,..,44959257840.5,2.133,1389198763.14022,107562008000,1.28929193290502,11560,5.29990881495296,83,4.6,77.094,2.35188715281228,92.69594524,13.9,153372,404079986.572266,3039078508.88019,68.5121275567724,17015672,3.3,23.2,..,101.090873718262,101.742309570312,48.5,35.6627409776718,2.12779093687571,53.1224864921874,5976.24534526558
2018,YR2018,El Salvador,SLV,58.197,99.9,1.09058747913992,97.4146603931482,..,..,16724734483.9,1.849,412743968.360673,26020850000,2.4208565263835,8510,6.12699337415169,87,6.2,72.555,1.13220727885334,150.3024373,13.8,-54158,253460006.713867,5391738701.98946,302.912258687259,6276342,1.8,..,..,96.8237380981445,64.2855682373047,16.5,45.5326503618114,1.19846080604153,53.053863449036,4011.53997873836
2018,YR2018,Equatorial Guinea,GNQ,152.601,..,3.37429623105391,..,..,..,..,4.513,396077780.0117,13097012124.2267,-6.23654406734575,13930,..,53,..,61.191,1.14208318733626,39.35997262,84.7,15583,6719999.79019165,..,53.5504812834225,1502091,..,..,..,51.233455657959,..,33,..,4.17296762483505,72.5406973805728,7079.65052642928
2018,YR2018,Eritrea,ERI,66.639,..,0.196698529680667,..,..,..,791199901.6,4.056,61015000,..,..,..,..,93,..,67.067,..,..,41.9,-21435,84239997.8637695,..,28.4558890829406,3445374,..,..,..,72.8195419311523,42.9468307495117,84,..,2.99776584971854,83.4867549686509,..
2018,YR2018,Ethiopia,ETH,71.267,..,0.153230325883588,..,..,..,27842524863.7,4.343,3360419368.65295,84269196625.8784,6.81614779681703,2110,13.6451539391441,55,..,65.412,0.645850962685811,..,53.2,9309,4940959960.9375,436325463.090782,98.4699947600283,111129438,..,..,..,97.5089950561523,..,32,21.4915673746629,4.87923658026659,79.0455603734678,744.367520290091
2018,YR2018,Fiji,FJI,27.474,..,1.50947338182103,124.66811384971,..,..,1245969658.2,2.53,468861002.876235,5581425324.91185,3.81235097047221,12750,3.80322167361777,95,..,67.81,1.45588315236828,110.4466178,26.3,-11738,120970001.220703,290061565.17025,50.3008210180624,918996,..,..,..,103.447242736816,91.2016830444336,40,3.92586654410215,0.901096947630469,53.4849929770707,5708.91097062488
2018,YR2018,Gabon,GAB,97.637,..,2.33593611713804,..,..,..,6858896106,3.679,1379070815.8589,16867326401.9626,0.83791658082157,13630,2.99535648763002,59,..,66.306,1.54948729535702,133.692425,44.9,2893,116989997.86377,18458042.2530413,8.50705165521791,2192012,..,..,..,..,..,31,10.469350928814,2.83317153124508,68.1322162420047,6786.89034991238
2018,YR2018,"Gambia, The",GMB,67.16,82.7,0.244507377758581,..,..,..,735856034.3,4.972,81805006.5959045,1670671327.81651,7.23489033258579,2020,1.74152996206824,91,..,63.04,0.715876283557486,130.1227936,53.4,-3936,234130004.882813,212034736.09746,241.592490118577,2444916,..,..,13.9,85.9553298950195,..,25,12.5055050436129,3.74260095109584,89.155193823039,645.938187151588
2018,YR2018,Georgia,GEO,34.66,99.8,2.60970672866505,64.1645982393041,..,..,17326169250.1,2.114,1304946394.07,17596922469.9152,4.84291988506627,14030,2.88677086815774,98,6.5,73.341,1.89711315739272,144.7181513,9.8,-5174,589099975.585938,2034288455.75,65.197330207495,3726549,5.6,20.1,2.1,101.231880187988,111.162422180176,2,23.9219838838232,0.647230647092237,53.2066501477779,4539.00351483654
2018,YR2018,Grenada,GRD,34.553,..,2.62890067138331,..,..,..,554451757.1,2.063,184005688.979111,1166514814.81481,4.36144039364797,14220,12.7236433160283,84,..,74.808,..,97.44168486,16.5,-190,31739999.7711182,47993599.7945034,358.347058823529,121838,..,..,..,96.4194412231445,105.20556640625,15,8.77838167262715,1.05320400760817,50.4395712945128,9252.55403427554
2018,YR2018,Guatemala,GTM,76.279,..,1.10575367270347,43.9441744838037,..,..,24274929980.6,2.743,922397870,73328365862.4329,3.40687339997949,8500,5.31041212978891,89,..,72.726,0.372491637911365,121.4676927,25.4,-56884,399420013.427734,9437674500,152.547125793206,16346950,..,..,..,103.577819824219,54.1130104064941,15,8.24906554603006,2.33564723328312,64.4992819549663,4163.47630221389
2018,YR2018,Guinea-Bissau,GNB,93.021,..,0.165094768449133,..,..,..,547478154.5,4.263,20563818.2174005,1504630233.68158,1.28373670309465,1830,..,79,7.8,60.502,1.40917665155925,76.91042128,82.4,-1396,153619995.117188,127983532.751295,68.4550142247511,1924955,21.7,47.7,..,..,..,8.5,4.06175071666895,3.33402582327247,80.2654879687595,620.771030397279
2018,YR2018,Indonesia,IDN,35.293,93.6,2.12683683837158,47.2318282755401,1064,..,379622237756.2,2.234,18909826043.5105,1042271532988.63,5.17429153955024,11320,8.21282422783857,89,6.8,70.338,0.718928190476345,119.6084851,24.6,-39878,962690002.441406,11215344812.1521,142.244548790185,267066843,5.4,9.8,17.7,104.857139587402,94.1759185791016,21,25.1330650240785,2.17730622664563,48.5059847251168,3741.30526682049
2018,YR2018,Iraq,IRQ,66.424,95.6,4.14268046621517,..,..,..,27835914159.7,3.659,-4885100000,227367469034.031,2.63385099105624,10160,..,85,..,71.514,2.83413771023678,89.9894631,27,6660,2300610107.42188,741700000,93.4993826705488,40590700,..,..,3.9,..,..,26.5,2.12665766007498,2.69464671792216,74.0109881818614,4710.97614870841
2018,YR2018,Jamaica,JAM,35.232,99.7,3.05458890724385,..,..,..,16391872500.9,1.388,774620603.11409,15730792835.5811,1.88992368121086,10010,7.9785246172073,89,..,71.793,1.33284679598136,105.44623,13.7,-11329,100309997.558594,2501614918.92378,259.633887349954,2811835,..,..,2.5,97.2939224243164,86.6602401733398,3,20.597157657835,0.656204859085638,39.9877528464675,5264.19646715848
2018,YR2018,Kazakhstan,KAZ,23.582,99.9,11.8675495659661,36.3310403355487,..,..,157269202073.7,2.84,353291554.55809,179339977690.485,4.09999999309841,22940,23.5707068000803,99,9.8,73.15,0.835625758457601,140.6055713,10.3,-31760,79989997.8637695,618039381.045251,6.76980849724043,18276452,0,4.3,..,100.529808044434,102.058311462402,5,48.7985436889961,1.47485581942704,56.2301426107603,11053.3604174846
2018,YR2018,"Korea, Dem. People's Rep.",PRK,2.165,..,1.95495002388823,..,..,..,..,1.845,1953528.5,..,..,..,..,98,..,73.031,..,..,18.2,-3223,120510002.13623,..,212.923752180051,25638149,..,..,..,93.1532287597656,..,..,..,0.833991119679068,42.7738518321424,..
2018,YR2018,Kosovo,XKX,8.847,..,..,45.307098245881,..,..,2325738781.1,1.605,318542991.552637,7878759714.82322,3.40663099060228,11200,..,..,..,78.696,0.804420588442497,..,11.9,-34137,345109985.351563,1235727938.31153,..,1797085,..,..,..,..,..,5.5,10.5091974977419,..,48.8838793807651,4009.12359631218
2018,YR2018,Liberia,LBR,131.507,..,0.230417244192579,..,..,..,1157572896.9,4.336,129129754.833293,3422754800,1.15757512207355,1360,..,74,..,60.853,0.938216027306212,..,82.6,-23226,593950012.207031,459924732.052864,50.7619497508306,4889391,..,..,..,..,..,18,4.3621127210564,2.80691159969119,83.5355604087384,673.411391957645
2018,YR2018,Libya,LBY,7.152,..,8.35162531436247,..,..,..,..,2.581,0,76686048497.4801,7.9413678529104,26690,..,73,..,72.794,..,..,11.9,5835,303459991.455078,0,3.68152642167839,6477793,..,..,..,..,..,35,..,1.90486508306253,54.3224035227984,10595.2468302316
2018,YR2018,Madagascar,MDG,125.276,46.1,0.123102264831808,..,..,..,3720119522.3,4.043,612036371.422122,13760033282.2925,3.19435651744398,1540,0.415437432414129,68,..,65.27,0.532102174287315,39.68745918,65.8,485,755010009.765625,425502225.716378,46.1439343416982,26846541,..,..,26.4,136.93603515625,35.9789199829102,8,2.94189421009689,4.3692755372339,76.8419623568581,470.423898266865
2018,YR2018,Malawi,MWI,123.64,..,0.087620331640832,..,..,..,2265713574.3,4.14,77012306.002161,9880675785.93057,4.39168829609886,1490,2.14665458367231,87,..,63.276,0.589501502223623,38.52869707,47.8,-3706,1279300048.82813,181067327.48283,194.822687738651,18367883,..,..,11.5,136.826690673828,38.4567909240723,37,7.05608445614504,4.01094745638731,91.4080796649504,558.560452702602
2018,YR2018,Malaysia,MYS,9.536,99.6,7.4523713820598,..,..,..,..,1.881,8304480741.65267,358788845712.53,4.84308697634881,26630,53.1792911225768,98,5.7,75.644,0.960308762120989,130.908501,8,60604,-34470001.2207031,1685578502.03885,98.6129082331456,32399271,0,..,..,100.936721801758,79.6654891967773,13.5,..,2.09328844583722,43.8621772841122,10777.7665213518
2018,YR2018,Mali,MLI,156.631,67.3,0.194032415889438,..,..,..,4595485040.1,6.183,467295391.07784,17070867589.9055,4.74648432724561,2170,5.5345284838785,70,7.5,59.393,2.82359553728645,110.1396447,106.2,-40761,1556939941.40625,1022573591.76964,16.3370442308165,19934298,15.2,43.8,18.6,72.0947494506836,38.9281616210938,11,4.17482670314458,5.04316316299043,102.01653746173,767.571595521859
2018,YR2018,Marshall Islands,MHL,65.473,..,3.28556828806889,..,..,..,..,2.877,9752051.36249508,219430038.452148,5.65921056406313,6290,..,83,..,64.5,..,..,32.7,-1901,54400001.5258789,31450053,255.494444444444,45989,..,..,..,..,..,17,..,-2.05351761784384,63.7201851192595,4454.84354401191
2018,YR2018,Mauritius,MUS,24.343,99.8,3.26641523984712,..,..,..,11234112089.6,1.41,460511368.2408,14735695930.9727,4.00674057198549,24710,2.59795907076769,99,..,74.4163414634146,0.156385299781821,148.0645463,15.4,-2209,69220001.2207031,244621262.470942,633.739108662994,1265577,..,..,..,99.7773895263672,93.4170684814453,5,22.5678479160621,-0.0629321157536916,40.4512811862223,10652.4836886859
2018,YR2018,Mexico,MEX,61.293,..,3.58748930492536,52.9432450453379,..,..,605852142060.1,1.996,37856647940,1256300182983.65,1.97208211117706,20470,20.8885529414872,97,4.9,74.015,0.477494205142032,96.89668563,14.7,-99430,549210021.972656,35768416627,63.7947791867075,124013861,2.6,41.9,..,105.188163757324,105.964653015137,8.4,11.6358775044739,1.31286687916841,51.2012062556896,10343.3534291048
2018,YR2018,Moldova,MDA,31.783,99.7,3.16042055213444,24.8786457444728,..,..,7285819232,1.809,293790000,11253727815.4762,4.07559546585034,13030,2.51881364001274,93,10.2,70.492,0.326375109622501,115.7581058,15,-36088,259720001.220703,1837930000,94.2543946689506,2707203,0,..,..,103.336631774902,95.9037170410156,4,13.185187520648,-1.58794351805787,46.743243514267,3268.42596665742
2018,YR2018,Montenegro,MNE,10.319,98.8,4.01830843084598,..,..,..,7158650805.3,1.76,485653127.823429,5506942238.35668,5.0778888113381,21770,3.15384887670252,42,5.3,76.8414634146342,1.36929487275714,179.6504897,3,-2024,156220001.220703,588907941.567451,46.2622304832714,622227,2.8,24.5,3.7,99.6044998168945,91.2732009887695,12,61.4042513824432,0.480793341517984,50.2136504533735,7381.80764032937
2018,YR2018,Mozambique,MOZ,170.999,..,0.233657167828116,..,..,..,49809958924.6,4.852,1678061191.83106,15017358750.6113,3.48493731678248,1290,5.64843372917298,87,..,60.526,1.33533654635569,47.83274319,76.3,-12765,1823560058.59375,296070198.903315,37.4168697067575,29423878,..,..,..,116.089797973633,30.3368644714355,17,33.1330415892649,4.43901442979036,88.0941845389059,612.599059978703
2018,YR2018,Namibia,NAM,68.184,..,1.77883176482325,81.7430113373961,..,..,..,3.462,234372724.533504,13682018827.0434,1.05994347072928,10120,0.219642433912158,82,..,62.586,3.33269228396146,114.6990872,43.6,-8596,159500000,53670691.329037,2.92203233368558,2405680,..,..,..,133.700332641602,..,54,..,3.79921662758707,67.0647076430118,4714.45251824565
2018,YR2018,Niger,NER,177.961,..,0.0866494651340312,..,..,..,3176803383.2,7.023,466042272.996923,12837307496.8797,7.21141802870243,1280,8.5620541870854,77,7.6,62.454,1.79380881698289,..,117.7,-3816,1308500000,296677560.021195,17.8235241177864,22577058,50.9,40.8,37.5,66.9700622558594,..,10,7.87445725980134,4.24527617848314,105.957555540068,510.595514269487
2018,YR2018,North Macedonia,MKD,16.03,99.9,3.34772328711305,58.6836039948001,..,..,8667462372.7,1.42,648732424.984647,12683068114.2388,2.88059670964267,16090,4.04906919458693,75,6.1,76.6487804878049,0.943108732670231,93.16855383,8.1,-1000,170320007.324219,379189933,82.3242268041237,2076217,3.4,21.6,..,94.3331985473633,77.0979690551758,15,16.5619409432056,0.454315122812554,43.3525808017377,5184.69680504137
2018,YR2018,Palau,PLW,44.289,100,11.8618450515002,..,..,..,..,..,50605000,288546281.25,1.40986486486487,17770,51.6836869301107,90,..,..,..,..,17.9,8,84540000.9155273,2519000,38.8347826086957,17864,..,..,..,..,..,28,..,0.86513639649412,40.9166206515737,15258.8280670357
2018,YR2018,Paraguay,PRY,73.67,97.7,1.29748167406657,..,..,..,17183302979.9,2.561,217668333.65622,40225448340.6322,3.20425034076639,13690,9.73585990716157,93,4.8,73.568,0.961156152749535,115.4634996,20,-16470,164639999.389648,682869965.802626,16.2177900830607,6443328,1.4,24.2,..,..,..,35,16.1085567885075,1.83782180433913,55.2242469912534,6338.51367820775
2018,YR2018,Peru,PER,59.457,93.7,1.69513088210562,..,..,..,66769271405.5,2.26,5872657139.17008,222597009739.235,3.969351341365,12360,4.68019992138913,86,5,76.009,1.18979117011669,130.8994047,15.3,326831,450829986.572266,3224754054.74744,25.15933125,32203944,3.6,20.5,2.6,99.0328979492188,98.6095199584961,26,12.696608820543,2.116140196168,55.1278031520903,6530.42299765457
2018,YR2018,Russian Federation,RUS,16.24,99.7,11.4965712497165,71.3147059984576,..,..,477785389198.2,1.579,8784850000,1657328773461.31,2.80724541059601,28120,11.3187435520834,98,7.1,72.6621951219512,3.71982243956434,157.431312,6.3,336527,..,9287270000,8.82206789209416,144477859,0,12.6,..,104.423446655273,102.048286437988,10.1,19.5907816795631,0.176545374278621,47.3773206138809,9739.908203125
